show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s149;Movie;A Bad Moms Christmas;Jon Lucas, Scott Moore;Mila Kunis, Kristen Bell, Kathryn Hahn, Susan Sarandon, Christine Baranski, Jay Hernandez, Cheryl Hines, Peter Gallagher, Justin Hartley;United States, China;14/02/2020;2017;R;104 min;Comedies;Stressed-out moms Amy, Carla and Kiki are back, and the looming Christmas holiday gets even more daunting when their mothers show up for a visit.
s152;Movie;A Boy Called Po;John Asher;Christopher Gorham, Julian Feder, Kaitlin Doubleday, Andrew Bowen, Caitlin Carmichael, Sean Gunn, Bryan Batt, Fay Masterson, Brian George;United States;15/01/2018;2016;PG;94 min;Dramas, Sci-Fi & Fantasy;After his wife's death, an overworked engineer struggles to care for his son with autism, who regresses into a fantasy world to escape real-life bullying.
s153;TV Show;A Boy Name Flora A;;Crowd Lu, Tsai Chen-nan, Lotus Wang, Fan Chu-Mei, Hsieh Ying-shiuan, Vera Yen, Cammy Chiang;Taiwan;01/09/2017;2017;TV-MA;1 Season;International TV Shows, TV Comedies, TV Dramas;A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on.
s154;Movie;A Bridge Too Far;Richard Attenborough;Dirk Bogarde, James Caan, Michael Caine, Sean Connery, Edward Fox, Elliott Gould, Gene Hackman, Anthony Hopkins, Hardy Krüger, Laurence Olivier, Ryan O'Neal, Robert Redford, Maximilian Schell, Liv Ullmann;United States, United Kingdom;01/07/2020;1977;PG;176 min;Action & Adventure, Classic Movies, Dramas;This wartime drama details a pivotal day in 1944 when an Allied task force tried to win World War II by seizing control of key bridges in Holland.
s164;Movie;A Cinderella Story;Mark Rosman;Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg;United States, Canada;01/01/2020;2004;PG;95 min;Children & Family Movies, Comedies;Teen Sam meets the boy of her dreams at a dance before returning to toil in her stepmother's diner. Can her lost cell phone bring them together?
s165;Movie;A Cinderella Story: Christmas Wish;Michelle Johnston;Laura Marano, Gregg Sulkin, Isabella Gomez, Johannah Newmarch, Lillian Doucet-Roche, Chanelle Peloso, Barclay Hope, Garfield Wilson;United States;01/12/2019;2019;PG;86 min;Children & Family Movies, Comedies, Music & Musicals;Despite her vain stepmother and mean stepsisters, an aspiring singer works as an elf at a Christmas tree lot and finds her own holiday miracle.
s166;Movie;A Clockwork Orange;Stanley Kubrick;Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke, Adrienne Corri, Paul Farrell, Miriam Karlin, James Marcus;United Kingdom, United States;01/11/2020;1971;R;137 min;Classic Movies, Cult Movies, Dramas;In this dark satire from director Stanley Kubrick, a young, vicious sociopath in a dystopian England undergoes an experimental rehabilitation therapy.
s167;Movie;A Dangerous Woman;Stephen Gyllenhaal;Debra Winger, Barbara Hershey, Gabriel Byrne, Laurie Metcalf, John Terry, Maggie Gyllenhaal, Jake Gyllenhaal, Chloe Webb, David Strathairn;United States;01/04/2018;1993;R;101 min;Dramas, Romantic Movies;At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners.
s169;Movie;A Fall from Grace;Tyler Perry;Crystal Fox, Phylicia Rashad, Cicely Tyson, Bresha Webb, Mehcad Brooks, Adrian Pasdar, Tyler Perry;United States;17/01/2020;2020;TV-MA;121 min;Dramas, Thrillers;When gentle, law-abiding Grace confesses to killing her new husband, her skeptical young lawyer sets out to uncover the truth. A film by Tyler Perry.
s171;Movie;A Family Man;Mark Williams;Gerard Butler, Gretchen Mol, Alison Brie, Willem Dafoe, Alfred Molina, Maxwell Jenkins, Anupam Kher, Dustin Milligan;Canada, United States;15/12/2019;2016;R;110 min;Dramas;A ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career.
s174;Movie;A Fortunate Man;Bille August;Esben Smed, Katrine Rosenthal, Benjamin Kitter, Julie Christiansen, Tommy Kenter, Tammi Øst, Rasmus Bjerg, Ole Lemmeke, Sarah Viktoria Bjerregaard, Anders Hove, Jens Albinus;Denmark;20/04/2019;2018;TV-MA;168 min;Dramas, International Movies;A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.
s175;Movie;A Futile and Stupid Gesture;David Wain;Will Forte, Domhnall Gleeson, Martin Mull, Joel McHale, Matt Lucas, Thomas Lennon, Seth Green, Jackie Tohn, Natasha Lyonne, Emmy Rossum, Elvy Yost, Matt Walsh, John Gemberling, Rick Glassman, Camille Guaty;United States;26/01/2018;2018;TV-MA;102 min;Comedies;"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s."
s176;Movie;A Ghost Story;David Lowery;Casey Affleck, Rooney Mara, Liz Franke, Rob Zabrecky, Will Oldham, Sonia Acevedo;United States;07/01/2020;2017;R;92 min;Dramas, Independent Movies;Following a fatal car crash, a man's spirit remains stuck in the home he shared with his wife as doors into the past and future begin to open.
s177;Movie;A Glimpse Inside the Mind of Charles Swan III;Roman Coppola;Charlie Sheen, Jason Schwartzman, Bill Murray, Katheryn Winnick, Patricia Arquette, Aubrey Plaza, Mary Elizabeth Winstead, Dermot Mulroney;United States;15/07/2018;2012;R;86 min;Comedies, Independent Movies;When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.
s183;Movie;A Gray State;Erik Nelson;;United States;25/12/2017;2017;TV-MA;93 min;Documentaries;This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.
s184;Movie;A Haunted House;Michael Tiddes;Marlon Wayans, Essence Atkins, Cedric the Entertainer, Nick Swardson, David Koechner, Dave Sheridan, Affion Crockett, J.B. Smoove, Andrew Daly, Alanna Ubach;United States;21/02/2020;2013;R;86 min;Comedies, Horror Movies;This spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await.
s186;Movie;A Heavy Heart;Thomas Stuber;Peter Kurth, Lena Lauzemis, Lina Wendel, Edin Hasanovic, Marko Dyrlich, Peter Schneider, Reiner Schöne, Udo Kroschwald;Germany;15/02/2017;2015;TV-MA;109 min;Dramas, Independent Movies, International Movies;Long past his heyday, a still-virile boxer tries to reconnect with his daughter as he confronts the onset of a terminal, degenerative neural disorder.
s188;Movie;A Home with A View;Herman Yau;Francis Chun-Yu Ng, Louis Koo, Anita Yuen, Tat-Ming Cheung, Jocelyn Choi, Ng Siu-hin, Lam Suet, Anthony Wong Chau-Sang, Lo Hoi-pang;Hong Kong;30/04/2019;2019;TV-MA;92 min;Comedies, International Movies;When a neighbor blocks their view of the city with a commercial billboard, a Hong Kong family resorts to drastic, imaginative measures to take it down.
s190;Movie;A Kid from Coney Island;Coodie, Chike;Stephon Marbury;United States, China;06/07/2020;2019;TV-MA;89 min;Documentaries, Sports Movies;From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey.
s191;Movie;A Kind of Murder;Andy Goddard;Patrick Wilson, Jessica Biel, Vincent Kartheiser, Haley Bennett, Eddie Marsan, Jon Osbeck, Radek Lord, Christine Dye;United States;01/05/2017;2016;R;96 min;Thrillers;Obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead.
s192;TV Show;A Korean Odyssey;;Lee Seung-gi, Cha Seung-won, Oh Yeon-seo, Lee Hong-gi, Jang Gwang, Lee Se-young;South Korea;05/03/2019;2017;TV-MA;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.
s193;Movie;A Land Imagined;Yeo Siew Hua;Peter Yu, Liu Xiaoyi, Guo Yue, Ishtiaque Zico, Jack Tan;France, Netherlands, Singapore;13/04/2019;2019;TV-MA;95 min;Dramas, International Movies;A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.
s194;Movie;A Leaf of Faith;Chris Bell;;United States;27/08/2018;2018;TV-MA;87 min;Documentaries;This documentary takes a deep dive into the benefits, dangers and lingering questions around Kratom leaf as an alternative to opioid painkillers.
s197;Movie;A Little Chaos;Alan Rickman;Kate Winslet, Matthias Schoenaerts, Alan Rickman, Stanley Tucci, Helen McCrory, Steven Waddington, Jennifer Ehle, Rupert Penry-Jones, Paula Paul, Danny Webb, Phyllida Law;United Kingdom;17/04/2019;2014;R;113 min;Dramas, Independent Movies, International Movies;A willful young woman is hired to design a garden at Versailles for Louis XIV. Soon, she's ensnared in political and romantic complications.
s204;Movie;A Mighty Team;Thomas Sorriaux;Gérard Depardieu, Chantal Lauby, Medi Sadoun, Ilian Bergala, Blanche Gardin, Patrick Timsit, Barbara Cabrita, Jean Dell, Thomas Vandenberghe, Théo Fernandez, Léa Lopez;France;15/10/2016;2016;TV-MA;97 min;Comedies, International Movies, Sports Movies;When a fit of anger leads to a serious injury, a sidelined soccer star returns to his hometown and reluctantly agrees to train the local youth.
s205;Movie;A Mission in an Old Movie;Ahmad El-Badri;Edward, Fifi Abdo, Lotfy Labib, Madeleine Matar, Nahla Zaki, Ahmed Fathy, Said Tarabeek, Badriya Tolba, Eman El-Sayed;;25/04/2019;2012;TV-MA;98 min;Comedies, International Movies;A young man struggles with his overbearing mother while looking for romance and a way to kick-start his show business career.
s207;Movie;A Most Violent Year;J.C. Chandor;Oscar Isaac, Jessica Chastain, David Oyelowo, Albert Brooks, Elyes Gabel, Catalina Sandino Moreno, Christopher Abbott, Peter Gerety, Alessandro Nivola;United Arab Emirates, United States;22/07/2018;2014;R;125 min;Dramas, Thrillers;Abel Morales tries to avoid corruption's easy path as he pursues the American Dream amid an increasingly violent business war in 1981 New York City.
s210;Movie;A New York Christmas Wedding;Otoja Abit;Nia Fairweather, Chris Noth, Cooper Koch, Tyra Ferrell, Denny Dillon, Adriana DeMeo, Otoja Abit, David Anzuelo, Camilla Harden, Natasha Goodman, Avery Whitted, Tony D. Head, Joe Perrino;United States;05/11/2020;2020;TV-MA;90 min;Dramas, LGBTQ Movies, Romantic Movies;As her wedding nears, a bride-to-be is visited by an angel who reveals what could have been if she'd followed feelings for her childhood best friend.
s212;Movie;A Noble Intention;Joram Lürsen;Gijs Scholten van Aschat, Jacob Derwig, Rifka Lodeizen, Juda Goslinga, Zeb Troostwijk, Elisabeth Hesemans, Joosje Duk;Netherlands;01/09/2016;2015;TV-MA;111 min;Dramas, International Movies;In 1888 Amsterdam, a headstrong violin maker finds himself immersed in peril and tragedy after challenging businessmen who threaten his community.
s213;Movie;A Patch of Fog;Michael Lennox;Stephen Graham, Conleth Hill, Lara Pulver, Arsher Ali, Stuart Graham, Ian McElhinney;United Kingdom;15/04/2017;2015;TV-MA;92 min;Dramas, Thrillers;When a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life.
s215;Movie;A Perfect Ending;Nicole Conn;Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson;United States;01/01/2019;2012;TV-MA;110 min;Dramas, Independent Movies, LGBTQ Movies;After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl.
s216;Movie;A Perfect Man;Kees Van Oostrum;Liev Schreiber, Jeanne Tripplehorn, Joelle Carter, Louise Fletcher, Katie Carr, Renée Soutendijk, Huub Stapel, Michael Pas;United States;06/06/2019;2013;R;94 min;Dramas, Independent Movies, Romantic Movies;Nina thinks her husband, James, is cheating on her, and she sets out to prove it by calling him and pretending to be another woman.
s220;Movie;A Remarkable Tale;Marina Seresesky;Carmen Machi, Pepón Nieto, Kiti Mánver, Jon Kortajarena, Jimmy Castro, Ricardo Nkosi, Montse Pla, Malcolm Treviño-Sitté, Pepa Charro, Esperanza Elipe, Mariana Cordero, Txema Blasco;Spain;01/11/2019;2019;TV-MA;94 min;Comedies, International Movies;The residents of an isolated town look to revive their home's identity when a group of foreigners unexpectedly arrive, bringing culture shock with them.
s222;Movie;A Scandall;Ishaan Trivedi;Johnny Baweja, Reeth Mazumder, Manav Kaul, Tanvi Vyas, Puru Chibber, Vasundhara Kaul, Aayam Mehta, Niraj Sah;India;15/10/2017;2016;TV-MA;108 min;International Movies, Thrillers;A film school graduate is interested in making a movie about his girlfriend's uncle, who claims that he can see his long-dead daughter.
s223;Movie;A Second Chance;Cathy Garcia-Molina;John Lloyd Cruz, Bea Alonzo, Dimples Romana, Janus del Prado, James Blanco, Ahron Villena, Beatriz Saw, Shamaine Centenera, Khalil Ramos, Billy Crawford, Al Tantay, Arci Muñoz;Philippines;27/02/2019;2015;TV-MA;130 min;Dramas, International Movies, Romantic Movies;Following their storybook wedding, Popoy and Basha find married life – and starting a business together – more challenging than they ever imagined.
s227;Movie;A Serious Man;Ethan Coen, Joel Coen;Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick, Adam Arkin, Amy Landecker, Alan Mandell, Fyvush Finkel, Peter Breitmayer, Aaron Wolff, Jessica McManus, Brent Braunschweig;United States, United Kingdom, France;16/01/2018;2009;R;106 min;Comedies, Independent Movies;With every aspect of his life unraveling, a Jewish physics professor seeks out three rabbis for spiritual guidance.
s230;Movie;A Single Man;Tom Ford;Colin Firth, Julianne Moore, Nicholas Hoult, Ginnifer Goodwin, Matthew Goode, Paul Butler, Ryan Simpkins, Teddy Sears, Paulette Lamori, Jon Kortajarena;United States;11/11/2019;2009;R;100 min;Dramas, Independent Movies, LGBTQ Movies;This stream-of-consciousness drama centers on a day in the life of a gay college professor who's reeling from his longtime lover's recent death.
s235;Movie;A Sun;Chung Mong-hong;Wu Chien-ho, Chen Yi-wen, Samantha Ko, Liu Kuan-ting, Greg Hsu, Wu Tai-ling, Wen Chen-ling, Yin Shin;Taiwan;24/01/2020;2019;TV-MA;156 min;Dramas, Independent Movies, International Movies;A family reckons with the aftermath of their younger son's incarceration and a greater misfortune that follows.
s236;TV Show;A Taiwanese Tale of Two Cities;;Tammy Chen, James Wen, Peggy Tseng, Denny Huang;Taiwan;27/01/2019;2018;TV-MA;1 Season;International TV Shows, TV Dramas;A Taipei doctor and a San Francisco engineer swap homes in a daring pact, embarking on journeys filled with trials, secrets and unexpected encounters.
s239;Movie;A Thin Line Between Love & Hate;Martin Lawrence;Martin Lawrence, Lynn Whitfield, Regina King, Bobby Brown, Della Reese, Daryl Mitchell, Roger Mosley, Malinda Williams, Roger E. Mosley, Simbi Khali, Tangie Ambrose, Wendy Raquel Robinson, Stacii Jae Johnson, Faizon Love, Miguel A. Núñez Jr., Tracy Morgan;United States;01/12/2020;1996;R;108 min;Comedies, Romantic Movies;When a philandering club promoter sets out to woo a rich, glamorous woman, he has no clue just how much mayhem he's about to unleash on his life.
s242;TV Show;A Touch of Green;;Weber Yang, Cheryl Yang, Tien Hsin, Gabriel Lan, Wu Kang-jen, Cindy Lien, Wen Chen-ling, Hans Chung;Taiwan;01/07/2020;2016;TV-MA;1 Season;International TV Shows, TV Dramas;Amid the turmoil of China's civil war, families of Kuomintang pilots face the pain of leaving their homes but find strength in their shared bonds.
s244;Movie;A Trip to Jamaica;Robert O. Peters;Ayo Makun, Funke Akindele, Nse Ikpe-Etim, Dan Davies, Paul Campbell, Chris Attoh, Rebecca Silvera, Eric Roberts, Joe Diaz, Alex Moore;Nigeria;13/12/2019;2016;TV-MA;99 min;Comedies, International Movies;A newly engaged couple's romantic vacation in Jamaica turns into a mischievous adventure that tests their union in wild and unexpected ways.
