show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s126;Movie;6 Balloons;Marja Lewis Ryan;Abbi Jacobson, Dave Franco, Jane Kaczmarek, Tim Matheson, Charlotte Carel, Madeline Carel, Maya Erskine, Dawan Owens, Jen Tullock;United States;06/04/2018;2018;TV-MA;75 min;Dramas, Independent Movies;A loyal sister struggles to stay afloat while driving her heroin-addicted brother to a detox center and looking after his 2-year-old daughter.
s127;Movie;6 Days;Toa Fraser;Jamie Bell, Abbie Cornish, Mark Strong, Martin Shaw, Ben Turner, Aymen Hamdouchi, Tim Pigott-Smith, Robert Portal, Colin Garlick, Andrew Grainger, Martin Hancock, Emun Elliott;New Zealand, United Kingdom;08/02/2018;2017;R;94 min;Action & Adventure, Dramas, International Movies;When armed gunmen seize the Iranian Embassy in 1980, a tense six-day standoff ensues while elite British soldiers prepare for a dangerous raid.
s128;Movie;6 Underground;Michael Bay;Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold;United States;13/12/2019;2019;R;129 min;Action & Adventure, Dramas;After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.
s129;Movie;6 Years;Hannah Fidell;Taissa Farmiga, Ben Rosenfield, Lindsay Burdge, Joshua Leonard, Jennifer Lafleur, Peter Vack, Dana Wheeler-Nicholson, Jason Newman, Molly McMichael;United States;08/09/2015;2015;TV-MA;80 min;Dramas, Independent Movies, Romantic Movies;As a volatile young couple who have been together for six years approach college graduation, unexpected career opportunities threaten their future.
s130;Movie;6-5=2;Bharat Jain;Prashantt Guptha, Gaurav Paswala, Gaurav Kothari, Disha Kapoor, Niharica Raizada, Ashrut Jain, Darshan Machamada;India;01/11/2017;2014;TV-MA;103 min;Horror Movies, International Movies, Thrillers;Six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical.
s131;TV Show;60 Days In;;;United States;01/11/2020;2019;TV-MA;1 Season;Reality TV;Recruited by a sheriff, volunteers infiltrate county prisons to expose corruption and crime from within the system in this docuseries.
s132;Movie;68 Kill;Trent Haaga;Matthew Gray Gubler, AnnaLynne McCord, Alisha Boe, Sheila Vand, Sam Eidson, James Moses Black, Ajay Mehta, Michael Beasley, David Maldonado, Hallie Grace Bradley, Peter Jaymes Jr., Eric Podnar, Lucy Faust;United States;01/09/2019;2017;R;96 min;Comedies, Independent Movies, Thrillers;A hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.
s134;Movie;7 años;Roger Gual;Paco León, Juana Acosta, Juan Pablo Raba, Alex Brendemühl, Manuel Morón;Spain;27/10/2016;2016;TV-MA;77 min;Dramas, International Movies;Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.
s137;Movie;7 Khoon Maaf;Vishal Bhardwaj;Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma;India;02/08/2018;2011;TV-MA;148 min;Dramas, International Movies, Thrillers;Spiced liberally with black comedy, this Bollywood drama follows the lethal love life of a woman who marries numerous men – only to find them flawed.
s142;TV Show;7SEEDS;;Nao Toyama, Jun Fukuyama, Katsuyuki Konishi, Yoko Soumi, Kana Asumi, Akira Ishida, Aoi Yuki, Kazuhiko Inoue, Yoko Hikasa, Hirofumi Nojima, Ryotaro Okiayu, Eri Kitamura, Mamiko Noto, Ryo Hirohashi, Shizuka Ito, Hisao Egawa, Mayumi Asano, Kenta Miyake, Ai Kakuma, Kaito Ishikawa, Mikako Komatsu, Daisuke Sakaguchi, Takanori Hoshino, Kenjiro Tsuda, Nozomu Sasaki, Kenji Nojima, Houko Kuwashima, Kensho Ono, Takahiro Sakurai, Haruka Chisuga, Yu Shimamura, Takuma Terashima, Takuya Sato, Junko Minagawa, Masashi Sugawara, Sho Hayami, Kazuyuki Okitsu, Minako Kotobuki;;26/03/2020;2020;TV-MA;2 Seasons;Anime Series, International TV Shows;Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.
s144;Movie;90 ML;Anita Udeep;Oviya, Masoom Shankar, Bommu Lakshmi, Monisha Ram, Tej Raj, Shree Gopika, Anson Paul, Devadarshini Chetan;India;13/08/2019;2019;TV-MA;123 min;Comedies, International Movies, Music & Musicals;Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.
s149;Movie;A Bad Moms Christmas;Jon Lucas, Scott Moore;Mila Kunis, Kristen Bell, Kathryn Hahn, Susan Sarandon, Christine Baranski, Jay Hernandez, Cheryl Hines, Peter Gallagher, Justin Hartley;United States, China;14/02/2020;2017;R;104 min;Comedies;Stressed-out moms Amy, Carla and Kiki are back, and the looming Christmas holiday gets even more daunting when their mothers show up for a visit.
s153;TV Show;A Boy Name Flora A;;Crowd Lu, Tsai Chen-nan, Lotus Wang, Fan Chu-Mei, Hsieh Ying-shiuan, Vera Yen, Cammy Chiang;Taiwan;01/09/2017;2017;TV-MA;1 Season;International TV Shows, TV Comedies, TV Dramas;A 28-year-old layabout begins to re-examine his life when his dysfunctional family assembles to pay respects to a dying grandmother who won’t pass on.
s155;Movie;A California Christmas;Shaun Paul Piccinino;Lauren Swickard, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Katelyn Epperly, Gunnar Anderson, Julie Lancaster, Amanda Detmer;United States;14/12/2020;2020;PG-13;107 min;Comedies, Romantic Movies;With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas.
s166;Movie;A Clockwork Orange;Stanley Kubrick;Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke, Adrienne Corri, Paul Farrell, Miriam Karlin, James Marcus;United Kingdom, United States;01/11/2020;1971;R;137 min;Classic Movies, Cult Movies, Dramas;In this dark satire from director Stanley Kubrick, a young, vicious sociopath in a dystopian England undergoes an experimental rehabilitation therapy.
s167;Movie;A Dangerous Woman;Stephen Gyllenhaal;Debra Winger, Barbara Hershey, Gabriel Byrne, Laurie Metcalf, John Terry, Maggie Gyllenhaal, Jake Gyllenhaal, Chloe Webb, David Strathairn;United States;01/04/2018;1993;R;101 min;Dramas, Romantic Movies;At the center of this engrossing melodrama is a Golden Globe-nominated turn by Debra Winger, who plays a sheltered, slow-witted woman living with her widowed Aunt Frances while working at a dry cleaners.
s169;Movie;A Fall from Grace;Tyler Perry;Crystal Fox, Phylicia Rashad, Cicely Tyson, Bresha Webb, Mehcad Brooks, Adrian Pasdar, Tyler Perry;United States;17/01/2020;2020;TV-MA;121 min;Dramas, Thrillers;When gentle, law-abiding Grace confesses to killing her new husband, her skeptical young lawyer sets out to uncover the truth. A film by Tyler Perry.
s171;Movie;A Family Man;Mark Williams;Gerard Butler, Gretchen Mol, Alison Brie, Willem Dafoe, Alfred Molina, Maxwell Jenkins, Anupam Kher, Dustin Milligan;Canada, United States;15/12/2019;2016;R;110 min;Dramas;A ruthless corporate headhunter battles his rival for a promotion while dealing with a family crisis that threatens to derail his career.
s174;Movie;A Fortunate Man;Bille August;Esben Smed, Katrine Rosenthal, Benjamin Kitter, Julie Christiansen, Tommy Kenter, Tammi Øst, Rasmus Bjerg, Ole Lemmeke, Sarah Viktoria Bjerregaard, Anders Hove, Jens Albinus;Denmark;20/04/2019;2018;TV-MA;168 min;Dramas, International Movies;A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.
s175;Movie;A Futile and Stupid Gesture;David Wain;Will Forte, Domhnall Gleeson, Martin Mull, Joel McHale, Matt Lucas, Thomas Lennon, Seth Green, Jackie Tohn, Natasha Lyonne, Emmy Rossum, Elvy Yost, Matt Walsh, John Gemberling, Rick Glassman, Camille Guaty;United States;26/01/2018;2018;TV-MA;102 min;Comedies;"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s."
s176;Movie;A Ghost Story;David Lowery;Casey Affleck, Rooney Mara, Liz Franke, Rob Zabrecky, Will Oldham, Sonia Acevedo;United States;07/01/2020;2017;R;92 min;Dramas, Independent Movies;Following a fatal car crash, a man's spirit remains stuck in the home he shared with his wife as doors into the past and future begin to open.
s177;Movie;A Glimpse Inside the Mind of Charles Swan III;Roman Coppola;Charlie Sheen, Jason Schwartzman, Bill Murray, Katheryn Winnick, Patricia Arquette, Aubrey Plaza, Mary Elizabeth Winstead, Dermot Mulroney;United States;15/07/2018;2012;R;86 min;Comedies, Independent Movies;When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.
s183;Movie;A Gray State;Erik Nelson;;United States;25/12/2017;2017;TV-MA;93 min;Documentaries;This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.
s184;Movie;A Haunted House;Michael Tiddes;Marlon Wayans, Essence Atkins, Cedric the Entertainer, Nick Swardson, David Koechner, Dave Sheridan, Affion Crockett, J.B. Smoove, Andrew Daly, Alanna Ubach;United States;21/02/2020;2013;R;86 min;Comedies, Horror Movies;This spoof on scary movies follows a young couple settling into a new home, where an evil spirit — and horrifyingly hilarious antics — await.
s186;Movie;A Heavy Heart;Thomas Stuber;Peter Kurth, Lena Lauzemis, Lina Wendel, Edin Hasanovic, Marko Dyrlich, Peter Schneider, Reiner Schöne, Udo Kroschwald;Germany;15/02/2017;2015;TV-MA;109 min;Dramas, Independent Movies, International Movies;Long past his heyday, a still-virile boxer tries to reconnect with his daughter as he confronts the onset of a terminal, degenerative neural disorder.
s188;Movie;A Home with A View;Herman Yau;Francis Chun-Yu Ng, Louis Koo, Anita Yuen, Tat-Ming Cheung, Jocelyn Choi, Ng Siu-hin, Lam Suet, Anthony Wong Chau-Sang, Lo Hoi-pang;Hong Kong;30/04/2019;2019;TV-MA;92 min;Comedies, International Movies;When a neighbor blocks their view of the city with a commercial billboard, a Hong Kong family resorts to drastic, imaginative measures to take it down.
s190;Movie;A Kid from Coney Island;Coodie, Chike;Stephon Marbury;United States, China;06/07/2020;2019;TV-MA;89 min;Documentaries, Sports Movies;From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey.
s191;Movie;A Kind of Murder;Andy Goddard;Patrick Wilson, Jessica Biel, Vincent Kartheiser, Haley Bennett, Eddie Marsan, Jon Osbeck, Radek Lord, Christine Dye;United States;01/05/2017;2016;R;96 min;Thrillers;Obsessed with an unsolved murder case, a crime novelist stuck in an unhappy marriage fantasizes about killing his wife, who soon turns up dead.
s192;TV Show;A Korean Odyssey;;Lee Seung-gi, Cha Seung-won, Oh Yeon-seo, Lee Hong-gi, Jang Gwang, Lee Se-young;South Korea;05/03/2019;2017;TV-MA;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.
s193;Movie;A Land Imagined;Yeo Siew Hua;Peter Yu, Liu Xiaoyi, Guo Yue, Ishtiaque Zico, Jack Tan;France, Netherlands, Singapore;13/04/2019;2019;TV-MA;95 min;Dramas, International Movies;A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.
s194;Movie;A Leaf of Faith;Chris Bell;;United States;27/08/2018;2018;TV-MA;87 min;Documentaries;This documentary takes a deep dive into the benefits, dangers and lingering questions around Kratom leaf as an alternative to opioid painkillers.
s197;Movie;A Little Chaos;Alan Rickman;Kate Winslet, Matthias Schoenaerts, Alan Rickman, Stanley Tucci, Helen McCrory, Steven Waddington, Jennifer Ehle, Rupert Penry-Jones, Paula Paul, Danny Webb, Phyllida Law;United Kingdom;17/04/2019;2014;R;113 min;Dramas, Independent Movies, International Movies;A willful young woman is hired to design a garden at Versailles for Louis XIV. Soon, she's ensnared in political and romantic complications.
s204;Movie;A Mighty Team;Thomas Sorriaux;Gérard Depardieu, Chantal Lauby, Medi Sadoun, Ilian Bergala, Blanche Gardin, Patrick Timsit, Barbara Cabrita, Jean Dell, Thomas Vandenberghe, Théo Fernandez, Léa Lopez;France;15/10/2016;2016;TV-MA;97 min;Comedies, International Movies, Sports Movies;When a fit of anger leads to a serious injury, a sidelined soccer star returns to his hometown and reluctantly agrees to train the local youth.
s205;Movie;A Mission in an Old Movie;Ahmad El-Badri;Edward, Fifi Abdo, Lotfy Labib, Madeleine Matar, Nahla Zaki, Ahmed Fathy, Said Tarabeek, Badriya Tolba, Eman El-Sayed;;25/04/2019;2012;TV-MA;98 min;Comedies, International Movies;A young man struggles with his overbearing mother while looking for romance and a way to kick-start his show business career.
s206;Movie;A Monster Calls;J.A. Bayona;Lewis MacDougall, Sigourney Weaver, Felicity Jones, Liam Neeson, Toby Kebbell, Ben Moor, James Melville, Oliver Steer, Dominic Boyle, Geraldine Chaplin, Jennifer Lim;United Kingdom, Spain, United States;16/01/2021;2016;PG-13;108 min;Dramas, Sci-Fi & Fantasy;Overwhelmed by his mother’s illness, a young boy begins to understand human complexity through the fantastic tales of a consoling tree monster.
s207;Movie;A Most Violent Year;J.C. Chandor;Oscar Isaac, Jessica Chastain, David Oyelowo, Albert Brooks, Elyes Gabel, Catalina Sandino Moreno, Christopher Abbott, Peter Gerety, Alessandro Nivola;United Arab Emirates, United States;22/07/2018;2014;R;125 min;Dramas, Thrillers;Abel Morales tries to avoid corruption's easy path as he pursues the American Dream amid an increasingly violent business war in 1981 New York City.
s208;Movie;A Murder in the Park;Christopher S. Rech, Brandon Kimber;;United States;28/04/2017;2014;PG-13;91 min;Documentaries;This documentary excoriates a noted anti-death-penalty activist and his team, whose questionable methods got a convicted killer freed in 1999.
s210;Movie;A New York Christmas Wedding;Otoja Abit;Nia Fairweather, Chris Noth, Cooper Koch, Tyra Ferrell, Denny Dillon, Adriana DeMeo, Otoja Abit, David Anzuelo, Camilla Harden, Natasha Goodman, Avery Whitted, Tony D. Head, Joe Perrino;United States;05/11/2020;2020;TV-MA;90 min;Dramas, LGBTQ Movies, Romantic Movies;As her wedding nears, a bride-to-be is visited by an angel who reveals what could have been if she'd followed feelings for her childhood best friend.
s211;Movie;A Night at the Roxbury;John Fortenberry;Will Ferrell, Chris Kattan, Dan Hedaya, Molly Shannon, Richard Grieco, Loni Anderson, Elisa Donovan, Gigi Rice, Lochlyn Munro, Dwayne Hickman;United States;01/12/2019;1998;PG-13;82 min;Comedies, Cult Movies;"After a run-in with Richard Grieco, dimwits Doug and Steve gain entry to a swanky nightclub in this comedy based on a ""Saturday Night Live"" sketch."
s212;Movie;A Noble Intention;Joram Lürsen;Gijs Scholten van Aschat, Jacob Derwig, Rifka Lodeizen, Juda Goslinga, Zeb Troostwijk, Elisabeth Hesemans, Joosje Duk;Netherlands;01/09/2016;2015;TV-MA;111 min;Dramas, International Movies;In 1888 Amsterdam, a headstrong violin maker finds himself immersed in peril and tragedy after challenging businessmen who threaten his community.
s213;Movie;A Patch of Fog;Michael Lennox;Stephen Graham, Conleth Hill, Lara Pulver, Arsher Ali, Stuart Graham, Ian McElhinney;United Kingdom;15/04/2017;2015;TV-MA;92 min;Dramas, Thrillers;When a guard catches a writer-television host shoplifting, instead of turning him in, he only asks to be a friend, then begins to rule his life.
s215;Movie;A Perfect Ending;Nicole Conn;Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson;United States;01/01/2019;2012;TV-MA;110 min;Dramas, Independent Movies, LGBTQ Movies;After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl.
s216;Movie;A Perfect Man;Kees Van Oostrum;Liev Schreiber, Jeanne Tripplehorn, Joelle Carter, Louise Fletcher, Katie Carr, Renée Soutendijk, Huub Stapel, Michael Pas;United States;06/06/2019;2013;R;94 min;Dramas, Independent Movies, Romantic Movies;Nina thinks her husband, James, is cheating on her, and she sets out to prove it by calling him and pretending to be another woman.
